date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:39	443586/443586	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/index.html	(from )
23:04:40	128/128	---M-Z	200	added ('OK')	text/plain	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/robots.txt		(from )
23:04:41	1150/1150	---M-Z	200	added ('OK')	image/x-icon	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/favicon.ico	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/favicon.ico	(from http://brakt-demo3.blogspot.com/)
23:04:43	147084/147084	---M-Z	200	added ('OK')	application/atom+xml	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/feeds/posts/default	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/posts/default	(from http://brakt-demo3.blogspot.com/)
23:04:43	36990/36990	---M--	200	added ('OK')	text/css	date:Mon,%2015%20Feb%202021%2007:09:47%20GMT	https://www.blogger.com/static/v1/widgets/3416767676-css_bundle_v2.css	C:/My%20Web%20Sites/fuckier/www.blogger.com/static/v1/widgets/3416767676-css_bundle_v2.css	(from http://brakt-demo3.blogspot.com/)
23:04:44	128279/128279	---M-Z	200	added ('OK')	application/rss+xml	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/feeds/posts/default?alt=rss	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/feeds/posts/default9522	(from http://brakt-demo3.blogspot.com/)
23:04:45	496/496	---M--	200	added ('OK')	image/png	etag:%22v157%22	https://3.bp.blogspot.com/-x-XPNSz2FKQ/WDmkagdc-2I/AAAAAAAAAVU/FygEdAB4RnM_FsxRPVL-_K7NfRH6E8KIgCLcB/s1600/menu-icon.png	C:/My%20Web%20Sites/fuckier/3.bp.blogspot.com/-x-XPNSz2FKQ/WDmkagdc-2I/AAAAAAAAAVU/FygEdAB4RnM_FsxRPVL-_K7NfRH6E8KIgCLcB/s1600/menu-icon.png	(from http://brakt-demo3.blogspot.com/)
23:04:45	1432/1432	---M--	200	added ('OK')	image/png	etag:%22v2a6%22	https://3.bp.blogspot.com/-cu7Qzhf0-_M/WRcn-lMvThI/AAAAAAAAAqU/087bwjT73jAGyBSPh007SVB7PF9GJbxdACLcB/s1600/588a64e7d06f6719692a2d11.png	C:/My%20Web%20Sites/fuckier/3.bp.blogspot.com/-cu7Qzhf0-_M/WRcn-lMvThI/AAAAAAAAAqU/087bwjT73jAGyBSPh007SVB7PF9GJbxdACLcB/s1600/588a64e7d06f6719692a2d11.png	(from http://brakt-demo3.blogspot.com/)
23:04:46	1461/1461	---M--	200	added ('OK')	image/png	etag:%22vbc%22	https://2.bp.blogspot.com/-Hl9-Lzqns3I/V3SyHATylXI/AAAAAAAAALo/reGirn_xSjMsNbiiOR3Z8Sxx2pTsz2vPQCLcB/s1600/blockquote.png	C:/My%20Web%20Sites/fuckier/2.bp.blogspot.com/-Hl9-Lzqns3I/V3SyHATylXI/AAAAAAAAALo/reGirn_xSjMsNbiiOR3Z8Sxx2pTsz2vPQCLcB/s1600/blockquote.png	(from http://brakt-demo3.blogspot.com/)
23:04:47	37414/37414	---M-Z	200	added ('OK')	text/css	etag:%221544639720%22	https://netdna.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.css	C:/My%20Web%20Sites/fuckier/netdna.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.css	(from http://brakt-demo3.blogspot.com/)
23:04:49	392232/392232	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:04:47%20GMT	http://brakt-demo3.blogspot.com/s72-c/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/s72-c/index.html	(from http://brakt-demo3.blogspot.com/)
23:04:50	5605/5605	---M--	200	added ('OK')	image/jpeg	etag:%22v5c3%22	https://1.bp.blogspot.com/-QdBsPuYHQM4/XYun16qefyI/AAAAAAAABcI/jvVTimabVCg4bAJtDekuk6dykyixfLO4QCLcBGAsYHQ/s1600/no-img.jpg	C:/My%20Web%20Sites/fuckier/1.bp.blogspot.com/-QdBsPuYHQM4/XYun16qefyI/AAAAAAAABcI/jvVTimabVCg4bAJtDekuk6dykyixfLO4QCLcBGAsYHQ/s1600/no-img.jpg	(from http://brakt-demo3.blogspot.com/)
23:04:52	95786/95786	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	C:/My%20Web%20Sites/fuckier/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js	(from http://brakt-demo3.blogspot.com/)
23:04:52	726/726	---M--	200	added ('OK')	image/jpeg	etag:%22v70%22	https://3.bp.blogspot.com/-fgwrcZWeRrU/V26tvNcGtsI/AAAAAAAAAG4/lGwGnQDZsNY7bAPr8hVorZruD-jHHxxOgCLcB/s50/anonyme.png	C:/My%20Web%20Sites/fuckier/3.bp.blogspot.com/-fgwrcZWeRrU/V26tvNcGtsI/AAAAAAAAAG4/lGwGnQDZsNY7bAPr8hVorZruD-jHHxxOgCLcB/s50/anonyme.jpg	(from http://brakt-demo3.blogspot.com/)
23:04:54	392262/392262	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:04:53%20GMT	http://brakt-demo3.blogspot.com/default.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/default.b.delayed	(from http://brakt-demo3.blogspot.com/)
23:04:57	392288/392288	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:04:55%20GMT	http://brakt-demo3.blogspot.com/hqdefault.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/hqdefault.c.delayed	(from http://brakt-demo3.blogspot.com/)
23:04:59	1/1	---MC-	200	added ('OK')	text/css	date:Wed,%2017%20Feb%202021%2017:04:57%20GMT	https://www.blogger.com/dyn-css/authorization.css?targetBlogID=8964755786879908344&zx=db7da8e5-eb05-4a20-ba4e-845ecf3b2861	C:/My%20Web%20Sites/fuckier/www.blogger.com/dyn-css/authorization3b0f.css	(from http://brakt-demo3.blogspot.com/)
23:05:01	392214/392214	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:04:59%20GMT	http://brakt-demo3.blogspot.com/404	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/404.e.delayed	(from http://brakt-demo3.blogspot.com/)
23:05:02	9403/9403	---M--	200	added ('OK')	image/png	etag:%22v5d0%22	http://4.bp.blogspot.com/-iJyX-I0Ye2w/XYu_PAjeoNI/AAAAAAAABc8/eA1im9wbIOcLaE4xf4JCcpDTzIiajCnewCK4BGAYYCw/s1600/brakt-logo-4.png	C:/My%20Web%20Sites/fuckier/4.bp.blogspot.com/-iJyX-I0Ye2w/XYu_PAjeoNI/AAAAAAAABc8/eA1im9wbIOcLaE4xf4JCcpDTzIiajCnewCK4BGAYYCw/s1600/brakt-logo-4.png	(from http://brakt-demo3.blogspot.com/)
23:05:03	416656/416656	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/Travel	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Travel.html	(from http://brakt-demo3.blogspot.com/)
23:05:06	428291/428291	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/life%20style	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/life%20style.html	(from http://brakt-demo3.blogspot.com/)
23:05:07	502989/502989	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016_11_01_archive.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016_11_01_archive.html	(from http://brakt-demo3.blogspot.com/)
23:05:09	399296/399296	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/p/simple-page.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/p/simple-page.html	(from http://brakt-demo3.blogspot.com/)
23:05:11	399412/399412	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/p/full-width-page.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/p/full-width-page.html	(from http://brakt-demo3.blogspot.com/)
23:05:15	399272/399272	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/p/typography.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/p/typography.html	(from http://brakt-demo3.blogspot.com/)
23:05:15	396165/396165	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/p/shortcodes.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/p/shortcodes.html	(from http://brakt-demo3.blogspot.com/)
23:05:19	392226/392226	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:05:15%20GMT	http://brakt-demo3.blogspot.com/mega/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/mega/index.html	(from http://brakt-demo3.blogspot.com/)
23:05:20	503029/503029	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/index.html	(from http://brakt-demo3.blogspot.com/)
23:05:20	392274/392274	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Feb%202021%2017:05:16%20GMT	http://brakt-demo3.blogspot.com/mqdefault.jpg	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/mqdefault.17.delayed	(from http://brakt-demo3.blogspot.com/)
23:05:22	20615/20615	---M--	200	added ('OK')	image/png	etag:%22v5c1%22	http://2.bp.blogspot.com/-ExmXjERXC38/XYn0SLHWdpI/AAAAAAAABbk/KjTwYXbHs74nihAEiGFX0du918AjzRaZwCK4BGAYYCw/s220/mixtheme-logo.png	C:/My%20Web%20Sites/fuckier/2.bp.blogspot.com/-ExmXjERXC38/XYn0SLHWdpI/AAAAAAAABbk/KjTwYXbHs74nihAEiGFX0du918AjzRaZwCK4BGAYYCw/s220/mixtheme-logo.png	(from http://brakt-demo3.blogspot.com/)
23:05:25	423884/423884	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/person-wearing-black-hoodie-sitting-on.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/person-wearing-black-hoodie-sitting-on.html	(from http://brakt-demo3.blogspot.com/)
23:05:28	422608/422608	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/Men	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Men.html	(from http://brakt-demo3.blogspot.com/)
23:05:30	434217/434217	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/woman-with-black-textil-and-green-eyes.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/woman-with-black-textil-and-green-eyes.html	(from http://brakt-demo3.blogspot.com/)
23:05:33	410289/410289	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/search/label/Art	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/search/label/Art.html	(from http://brakt-demo3.blogspot.com/)
23:05:35	421554/421554	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jan%202021%2018:45:52%20GMT	http://brakt-demo3.blogspot.com/2016/11/green-leaf-plant-on-brown-wooden-stump.html	C:/My%20Web%20Sites/fuckier/brakt-demo3.blogspot.com/2016/11/green-leaf-plant-on-brown-wooden-stump.html	(from http://brakt-demo3.blogspot.com/)
23:05:35	81656/81656	---M--	200	added ('OK')	image/jpeg	etag:%22v14d%22	https://1.bp.blogspot.com/-MEFfynbiKcE/WLaYbBhFAHI/AAAAAAAAAUs/NWSTuxc0rxUxGQqp4-JCbVesFGT0Qv7FACLcB/s1600/pexels-photo-87293.jpeg	C:/My%20Web%20Sites/fuckier/1.bp.blogspot.com/-MEFfynbiKcE/WLaYbBhFAHI/AAAAAAAAAUs/NWSTuxc0rxUxGQqp4-JCbVesFGT0Qv7FACLcB/s1600/pexels-photo-87293.jpeg	(from http://brakt-demo3.blogspot.com/)
